InspectionID,VehicleID,Date,Model,Shift,Station,Result,Defect,ReworkMinutes,UpdatedAt
DEMO-00024-2,DEMO-00024,2026-08-01,Compact B,C,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00417-2,DEMO-00417,2026-08-14,Compact A,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00131-2,DEMO-00131,2026-08-05,Compact A,B,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00268-1,DEMO-00268,2026-08-09,Compact B,A,Body,FAIL,Panel gap,9,2026-08-09T16:00:00
DEMO-00523-2,DEMO-00523,2026-08-18,Compact A,A,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00584-1,DEMO-00584,2026-08-20,Compact B,B,Body,FAIL,Weld appearance,15,2026-08-20T16:00:00
DEMO-00250-1,DEMO-00250,2026-08-09,Compact B,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00596-1,DEMO-00596,2026-08-20,Compact B,B,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00003-3,DEMO-00003,2026-08-01,Compact A,C,Final,PASS,None,0,2026-08-01T16:00:00
DEMO-00603-2,DEMO-00603,2026-08-21,Compact A,C,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00448-1,DEMO-00448,2026-08-15,Compact B,A,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00464-1,DEMO-00464,2026-08-16,Compact B,B,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00554-3,DEMO-00554,2026-08-19,Compact B,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00562-3,DEMO-00562,2026-08-19,Compact B,A,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00730-1,DEMO-00730,2026-08-25,Compact B,A,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00389-1,DEMO-00389,2026-08-13,Compact A,B,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00298-2,DEMO-00298,2026-08-10,Compact B,A,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00650-2,DEMO-00650,2026-08-22,Compact B,B,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00454-1,DEMO-00454,2026-08-16,Compact B,A,Body,FAIL,Panel gap,9,2026-08-16T16:00:00
DEMO-00124-1,DEMO-00124,2026-08-05,Compact B,A,Body,PASS,None,0,2026-08-05T16:00:00
DEMO-00039-3,DEMO-00039,2026-08-02,Compact A,C,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00595-2,DEMO-00595,2026-08-20,Compact A,A,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00691-2,DEMO-00691,2026-08-24,Compact A,A,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00034-1,DEMO-00034,2026-08-02,Compact B,A,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00185-3,DEMO-00185,2026-08-07,Compact A,B,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00320-3,DEMO-00320,2026-08-11,Compact B,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00651-3,DEMO-00651,2026-08-22,Compact A,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00336-2,DEMO-00336,2026-08-12,Compact B,C,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00232-2,DEMO-00232,2026-08-08,Compact B,A,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00459-1,DEMO-00459,2026-08-16,Compact A,C,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00381-2,DEMO-00381,2026-08-13,Compact A,C,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00062-2,DEMO-00062,2026-08-03,Compact B,B,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00395-3,DEMO-00395,2026-08-14,Compact A,B,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00439-2,DEMO-00439,2026-08-15,Compact A,A,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00288-2,DEMO-00288,2026-08-10,Compact B,C,Paint,FAIL,Paint finish,17,2026-08-10T16:00:00
DEMO-00020-2,DEMO-00020,2026-08-01,Compact B,B,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00788-2,DEMO-00788,2026-08-27,Compact B,B,Paint,FAIL,Paint finish,32,2026-08-27T16:00:00
DEMO-00365-3,DEMO-00365,2026-08-13,Compact A,B,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00404-1,DEMO-00404,2026-08-14,Compact B,B,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00455-1,DEMO-00455,2026-08-16,Compact A,B,Body,FAIL,Panel gap,42,2026-08-16T16:00:00
DEMO-00555-3,DEMO-00555,2026-08-19,Compact A,C,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00761-2,DEMO-00761,2026-08-26,Compact A,B,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00154-3,DEMO-00154,2026-08-06,Compact B,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00007-2,DEMO-00007,2026-08-01,Compact A,A,Paint,FAIL,Paint finish,30,2026-08-01T16:00:00
DEMO-00064-3,DEMO-00064,2026-08-03,Compact B,A,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00378-2,DEMO-00378,2026-08-13,Compact B,C,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00806-1,DEMO-00806,2026-08-27,Compact B,B,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00834-3,DEMO-00834,2026-08-28,Compact B,C,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00440-1,DEMO-00440,2026-08-15,Compact B,B,Body,FAIL,Panel gap,42,2026-08-15T16:00:00
DEMO-00657-2,DEMO-00657,2026-08-22,Compact A,C,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00164-3,DEMO-00164,2026-08-06,Compact B,B,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00339-3,DEMO-00339,2026-08-12,Compact A,C,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00475-2,DEMO-00475,2026-08-16,Compact A,A,Paint,FAIL,Paint finish,23,2026-08-16T16:00:00
DEMO-00778-1,DEMO-00778,2026-08-26,Compact B,A,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00344-2,DEMO-00344,2026-08-12,Compact B,B,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00610-3,DEMO-00610,2026-08-21,Compact B,A,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00329-1,DEMO-00329,2026-08-11,Compact A,B,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00672-2,DEMO-00672,2026-08-23,Compact B,C,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00439-3,DEMO-00439,2026-08-15,Compact A,A,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00002-1,DEMO-00002,2026-08-01,Compact B,B,Body,PASS,None,0,2026-08-01T16:00:00
DEMO-00178-3,DEMO-00178,2026-08-06,Compact B,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00201-1,DEMO-00201,2026-08-07,Compact A,C,Body,FAIL,Panel gap,28,2026-08-07T16:00:00
DEMO-00462-2,DEMO-00462,2026-08-16,Compact B,C,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00571-1,DEMO-00571,2026-08-20,Compact A,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00284-1,DEMO-00284,2026-08-10,Compact B,B,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00256-3,DEMO-00256,2026-08-09,Compact B,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00576-1,DEMO-00576,2026-08-20,Compact B,C,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00183-2,DEMO-00183,2026-08-07,Compact A,C,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00128-3,DEMO-00128,2026-08-05,Compact B,B,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00780-3,DEMO-00780,2026-08-26,Compact B,C,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00224-1,DEMO-00224,2026-08-08,Compact B,B,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00051-1,DEMO-00051,2026-08-02,Compact A,C,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00154-2,DEMO-00154,2026-08-06,Compact B,A,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00760-3,DEMO-00760,2026-08-26,Compact B,A,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00325-3,DEMO-00325,2026-08-11,Compact A,A,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00085-2,DEMO-00085,2026-08-03,Compact A,A,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00263-3,DEMO-00263,2026-08-09,Compact A,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00211-2,DEMO-00211,2026-08-08,Compact A,A,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00627-1,DEMO-00627,2026-08-21,Compact A,C,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00450-2,DEMO-00450,2026-08-15,Compact B,C,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00319-2,DEMO-00319,2026-08-11,Compact A,A,Paint,FAIL,Paint finish,15,2026-08-11T16:00:00
DEMO-00262-1,DEMO-00262,2026-08-09,Compact B,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00153-1,DEMO-00153,2026-08-06,Compact A,C,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00100-1,DEMO-00100,2026-08-04,Compact B,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00243-2,DEMO-00243,2026-08-09,Compact A,C,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00665-2,DEMO-00665,2026-08-23,Compact A,B,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00369-1,DEMO-00369,2026-08-13,Compact A,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00358-2,DEMO-00358,2026-08-12,Compact B,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00743-2,DEMO-00743,2026-08-25,Compact A,B,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00038-2,DEMO-00038,2026-08-02,Compact B,B,Paint,FAIL,Surface inclusion,34,2026-08-02T16:00:00
DEMO-00053-2,DEMO-00053,2026-08-02,Compact A,B,Paint,FAIL,Surface inclusion,33,2026-08-02T16:00:00
DEMO-00006-1,DEMO-00006,2026-08-01,Compact B,C,Body,PASS,None,0,2026-08-01T16:00:00
DEMO-00562-2,DEMO-00562,2026-08-19,Compact B,A,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00146-1,DEMO-00146,2026-08-05,Compact B,B,Body,PASS,None,0,2026-08-05T16:00:00
DEMO-00234-1,DEMO-00234,2026-08-08,Compact B,C,Body,FAIL,Weld appearance,17,2026-08-08T16:00:00
DEMO-00579-3,DEMO-00579,2026-08-20,Compact A,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00650-3,DEMO-00650,2026-08-22,Compact B,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00188-2,DEMO-00188,2026-08-07,Compact B,B,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00816-2,DEMO-00816,2026-08-28,Compact B,C,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00720-1,DEMO-00720,2026-08-24,Compact B,C,Body,FAIL,Weld appearance,39,2026-08-24T16:00:00
DEMO-00338-2,DEMO-00338,2026-08-12,Compact B,B,Paint,FAIL,Surface inclusion,18,2026-08-12T16:00:00
DEMO-00730-2,DEMO-00730,2026-08-25,Compact B,A,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00486-1,DEMO-00486,2026-08-17,Compact B,C,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00234-3,DEMO-00234,2026-08-08,Compact B,C,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00616-1,DEMO-00616,2026-08-21,Compact B,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00522-1,DEMO-00522,2026-08-18,Compact B,C,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00731-1,DEMO-00731,2026-08-25,Compact A,B,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00415-2,DEMO-00415,2026-08-14,Compact A,A,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00402-1,DEMO-00402,2026-08-14,Compact B,C,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00442-1,DEMO-00442,2026-08-15,Compact B,A,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00227-1,DEMO-00227,2026-08-08,Compact A,B,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00035-3,DEMO-00035,2026-08-02,Compact A,B,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00736-2,DEMO-00736,2026-08-25,Compact B,A,Paint,FAIL,Paint finish,15,2026-08-25T16:00:00
DEMO-00604-1,DEMO-00604,2026-08-21,Compact B,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00187-3,DEMO-00187,2026-08-07,Compact A,A,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00813-2,DEMO-00813,2026-08-28,Compact A,C,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00635-3,DEMO-00635,2026-08-22,Compact A,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00129-3,DEMO-00129,2026-08-05,Compact A,C,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00258-1,DEMO-00258,2026-08-09,Compact B,C,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00291-3,DEMO-00291,2026-08-10,Compact A,C,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00732-1,DEMO-00732,2026-08-25,Compact B,C,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00637-3,DEMO-00637,2026-08-22,Compact A,A,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00551-1,DEMO-00551,2026-08-19,Compact A,B,Body,FAIL,Panel gap,36,2026-08-19T16:00:00
DEMO-00058-3,DEMO-00058,2026-08-02,Compact B,A,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00262-3,DEMO-00262,2026-08-09,Compact B,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00344-1,DEMO-00344,2026-08-12,Compact B,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00592-1,DEMO-00592,2026-08-20,Compact B,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00524-2,DEMO-00524,2026-08-18,Compact B,B,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00354-3,DEMO-00354,2026-08-12,Compact B,C,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00254-2,DEMO-00254,2026-08-09,Compact B,B,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00548-3,DEMO-00548,2026-08-19,Compact B,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00130-2,DEMO-00130,2026-08-05,Compact B,A,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00045-2,DEMO-00045,2026-08-02,Compact A,C,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00259-3,DEMO-00259,2026-08-09,Compact A,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00078-1,DEMO-00078,2026-08-03,Compact B,C,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00111-1,DEMO-00111,2026-08-04,Compact A,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00835-1,DEMO-00835,2026-08-28,Compact A,A,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00295-3,DEMO-00295,2026-08-10,Compact A,A,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00588-2,DEMO-00588,2026-08-20,Compact B,C,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00155-1,DEMO-00155,2026-08-06,Compact A,B,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00092-3,DEMO-00092,2026-08-04,Compact B,B,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00245-3,DEMO-00245,2026-08-09,Compact A,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00680-1,DEMO-00680,2026-08-23,Compact B,B,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00444-1,DEMO-00444,2026-08-15,Compact B,C,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00546-1,DEMO-00546,2026-08-19,Compact B,C,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00426-3,DEMO-00426,2026-08-15,Compact B,C,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00688-2,DEMO-00688,2026-08-23,Compact B,A,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00572-1,DEMO-00572,2026-08-20,Compact B,B,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00066-1,DEMO-00066,2026-08-03,Compact B,C,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00007-2,DEMO-00007,2026-08-01,Compact A,A,Paint,PASS,None,0,2026-08-01T08:00:00
DEMO-00607-3,DEMO-00607,2026-08-21,Compact A,A,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00323-1,DEMO-00323,2026-08-11,Compact A,B,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00636-3,DEMO-00636,2026-08-22,Compact B,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00491-2,DEMO-00491,2026-08-17,Compact A,B,Paint,FAIL,Surface inclusion,42,2026-08-17T16:00:00
DEMO-00527-1,DEMO-00527,2026-08-18,Compact A,B,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00030-3,DEMO-00030,2026-08-01,Compact B,C,Final,FAIL,Fit and finish,40,2026-08-01T16:00:00
DEMO-00606-3,DEMO-00606,2026-08-21,Compact B,C,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00126-1,DEMO-00126,2026-08-05,Compact B,C,Body,FAIL,Panel gap,16,2026-08-05T16:00:00
DEMO-00116-3,DEMO-00116,2026-08-04,Compact B,B,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00630-2,DEMO-00630,2026-08-21,Compact B,C,Paint,FAIL,Paint finish,9,2026-08-21T16:00:00
DEMO-00333-2,DEMO-00333,2026-08-12,Compact A,C,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00073-1,DEMO-00073,2026-08-03,Compact A,A,Body,FAIL,Panel gap,46,2026-08-03T16:00:00
DEMO-00270-3,DEMO-00270,2026-08-09,Compact B,C,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00123-1,DEMO-00123,2026-08-05,Compact A,C,Body,PASS,None,0,2026-08-05T16:00:00
DEMO-00692-3,DEMO-00692,2026-08-24,Compact B,B,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00719-3,DEMO-00719,2026-08-24,Compact A,B,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00513-2,DEMO-00513,2026-08-18,Compact A,C,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00736-1,DEMO-00736,2026-08-25,Compact B,A,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00163-1,DEMO-00163,2026-08-06,Compact A,A,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00039-2,DEMO-00039,2026-08-02,Compact A,C,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00551-3,DEMO-00551,2026-08-19,Compact A,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00268-2,DEMO-00268,2026-08-09,Compact B,A,Paint,FAIL,Paint finish,39,2026-08-09T16:00:00
DEMO-00511-3,DEMO-00511,2026-08-18,Compact A,A,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00762-3,DEMO-00762,2026-08-26,Compact B,C,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00069-1,DEMO-00069,2026-08-03,Compact A,C,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00377-2,DEMO-00377,2026-08-13,Compact A,B,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00432-1,DEMO-00432,2026-08-15,Compact B,C,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00634-2,DEMO-00634,2026-08-22,Compact B,A,Paint,FAIL,Paint finish,18,2026-08-22T16:00:00
DEMO-00491-3,DEMO-00491,2026-08-17,Compact A,B,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00169-3,DEMO-00169,2026-08-06,Compact A,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00634-1,DEMO-00634,2026-08-22,Compact B,A,Body,FAIL,Weld appearance,26,2026-08-22T16:00:00
DEMO-00384-1,DEMO-00384,2026-08-13,Compact B,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00815-2,DEMO-00815,2026-08-28,Compact A,B,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00807-3,DEMO-00807,2026-08-27,Compact A,C,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00543-3,DEMO-00543,2026-08-19,Compact A,C,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00204-1,DEMO-00204,2026-08-07,Compact B,C,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00216-2,DEMO-00216,2026-08-08,Compact B,C,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00132-2,DEMO-00132,2026-08-05,Compact B,C,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00661-2,DEMO-00661,2026-08-23,Compact A,A,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00088-3,DEMO-00088,2026-08-03,Compact B,A,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00074-3,DEMO-00074,2026-08-03,Compact B,B,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00035-1,DEMO-00035,2026-08-02,Compact A,B,Body,FAIL,Panel gap,9,2026-08-02T16:00:00
DEMO-00298-1,DEMO-00298,2026-08-10,Compact B,A,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00038-1,DEMO-00038,2026-08-02,Compact B,B,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00120-3,DEMO-00120,2026-08-04,Compact B,C,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00185-1,DEMO-00185,2026-08-07,Compact A,B,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00608-2,DEMO-00608,2026-08-21,Compact B,B,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00009-3,DEMO-00009,2026-08-01,Compact A,C,Final,PASS,None,0,2026-08-01T08:00:00
DEMO-00833-1,DEMO-00833,2026-08-28,Compact A,B,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00277-2,DEMO-00277,2026-08-10,Compact A,A,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00235-2,DEMO-00235,2026-08-08,Compact A,A,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00365-1,DEMO-00365,2026-08-13,Compact A,B,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00394-2,DEMO-00394,2026-08-14,Compact B,A,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00597-1,DEMO-00597,2026-08-20,Compact A,C,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00123-2,DEMO-00123,2026-08-05,Compact A,C,Paint,FAIL,Paint finish,42,2026-08-05T16:00:00
DEMO-00709-1,DEMO-00709,2026-08-24,Compact A,A,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00655-3,DEMO-00655,2026-08-22,Compact A,A,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00002-2,DEMO-00002,2026-08-01,Compact B,B,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00231-2,DEMO-00231,2026-08-08,Compact A,C,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00809-3,DEMO-00809,2026-08-27,Compact A,B,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00809-1,DEMO-00809,2026-08-27,Compact A,B,Body,FAIL,Weld appearance,20,2026-08-27T16:00:00
DEMO-00434-3,DEMO-00434,2026-08-15,Compact B,B,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00414-1,DEMO-00414,2026-08-14,Compact B,C,Body,FAIL,Panel gap,20,2026-08-14T16:00:00
DEMO-00106-1,DEMO-00106,2026-08-04,Compact B,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00779-1,DEMO-00779,2026-08-26,Compact A,B,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00315-1,DEMO-00315,2026-08-11,Compact A,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00837-2,DEMO-00837,2026-08-28,Compact A,C,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00837-1,DEMO-00837,2026-08-28,Compact A,C,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00391-2,DEMO-00391,2026-08-14,Compact A,A,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00612-1,DEMO-00612,2026-08-21,Compact B,C,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00498-1,DEMO-00498,2026-08-17,Compact B,C,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00546-2,DEMO-00546,2026-08-19,Compact B,C,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00467-3,DEMO-00467,2026-08-16,Compact A,B,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00662-3,DEMO-00662,2026-08-23,Compact B,B,Final,FAIL,Fit and finish,34,2026-08-23T16:00:00
DEMO-00253-3,DEMO-00253,2026-08-09,Compact A,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00412-1,DEMO-00412,2026-08-14,Compact B,A,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00777-1,DEMO-00777,2026-08-26,Compact A,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00261-2,DEMO-00261,2026-08-09,Compact A,C,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00091-2,DEMO-00091,2026-08-04,Compact A,A,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00751-2,DEMO-00751,2026-08-26,Compact A,A,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00014-2,DEMO-00014,2026-08-01,Compact B,B,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00461-2,DEMO-00461,2026-08-16,Compact A,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00372-1,DEMO-00372,2026-08-13,Compact B,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00541-2,DEMO-00541,2026-08-19,Compact A,A,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00759-1,DEMO-00759,2026-08-26,Compact A,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00579-2,DEMO-00579,2026-08-20,Compact A,C,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00455-2,DEMO-00455,2026-08-16,Compact A,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00711-3,DEMO-00711,2026-08-24,Compact A,C,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00492-2,DEMO-00492,2026-08-17,Compact B,C,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00278-2,DEMO-00278,2026-08-10,Compact B,B,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00560-1,DEMO-00560,2026-08-19,Compact B,B,Body,FAIL,Panel gap,20,2026-08-19T16:00:00
DEMO-00487-3,DEMO-00487,2026-08-17,Compact A,A,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00560-2,DEMO-00560,2026-08-19,Compact B,B,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00453-3,DEMO-00453,2026-08-16,Compact A,C,Final,PASS,None,0,2026-08-16T16:00:00
